DATAH	Record	Date	Time	MO	CHK	
DATA	0001384	2025-02-26	05:31:53	12.989	116
DATA	0001385	2025-02-26	05:36:53	11.251	103
DATA	0001386	2025-02-26	05:41:52	0.0000	 89
DATA	0001387	2025-02-26	05:46:52	0.0000	 95
DATA	0001388	2025-02-26	05:51:52	3.3100	 99
DATA	0001389	2025-02-26	05:56:52	0.0000	 98
DATA	0001390	2025-02-26	06:01:52	23.933	101
DATA	0001391	2025-02-26	06:06:52	16.079	110
DATA	0001392	2025-02-26	06:11:52	20.123	 92
DATA	0001393	2025-02-26	06:16:52	0.0000	 90
DATA	0001394	2025-02-26	06:21:52	0.0000	 87
DATA	0001395	2025-02-26	06:26:52	0.0000	 93
DATA	0001396	2025-02-26	06:31:52	14.159	110
DATA	0001397	2025-02-26	06:36:52	0.0000	 96
DATA	0001398	2025-02-26	06:41:52	5.7925	121
DATA	0001399	2025-02-26	06:46:52	0.0000	 99
DATA	0001400	2025-02-26	06:51:52	0.0000	 78
DATA	0001401	2025-02-26	06:56:52	0.0000	 84
DATA	0001402	2025-02-26	07:01:52	16.274	 96
DATA	0001403	2025-02-26	07:06:52	5.1065	 99
DATA	0001404	2025-02-26	07:11:52	0.0000	 79
DATA	0001405	2025-02-26	07:16:52	7.5947	117
DATA	0001406	2025-02-26	07:21:52	0.0000	 82
DATA	0001407	2025-02-26	07:26:52	0.0000	 88
DATA	0001408	2025-02-26	07:31:51	0.0000	 84
DATA	0001409	2025-02-26	07:36:51	10.742	104
DATA	0001410	2025-02-26	07:41:51	0.0000	 78
DATA	0001411	2025-02-26	07:46:51	18.351	102
DATA	0001412	2025-02-26	07:51:51	24.765	105
DATA	0001413	2025-02-26	07:56:51	62.734	109
DATA	0001414	2025-02-26	08:01:51	3.6682	104
DATA	0001415	2025-02-26	08:06:51	16.371	103
DATA	0001416	2025-02-26	08:11:51	0.0000	 82
DATA	0001417	2025-02-26	08:16:51	0.0000	 88
DATA	0001418	2025-02-26	08:21:51	14.911	101
DATA	0001419	2025-02-26	08:26:51	28.083	112
DATA	0001420	2025-02-26	08:31:51	15.727	101
DATA	0001421	2025-02-26	08:36:51	25.497	112
DATA	0001422	2025-02-26	08:41:51	3.6681	106
DATA	0001423	2025-02-26	08:46:51	0.0000	 88
DATA	0001424	2025-02-26	08:51:51	30.391	101
DATA	0001425	2025-02-26	08:56:51	39.333	112
DATA	0001426	2025-02-26	09:01:51	19.111	 96
DATA	0001427	2025-02-26	09:06:51	17.944	114
DATA	0001428	2025-02-26	09:11:51	11.869	111
DATA	0001429	2025-02-26	09:16:51	14.620	105
DATA	0001430	2025-02-26	09:21:51	59.717	109
DATA	0001431	2025-02-26	09:26:50	19.046	105
DATA	0001432	2025-02-26	09:31:50	42.036	 97
DATA	0001433	2025-02-26	09:36:50	50.070	100
DATA	0001434	2025-02-26	09:41:50	49.764	115
DATA	0001435	2025-02-26	09:46:50	67.806	118
DATA	0001436	2025-02-26	09:51:50	9.5132	108
DATA	0001437	2025-02-26	09:56:50	0.0000	 94
DATA	0001438	2025-02-26	10:01:50	158.86	105
DATA	0001439	2025-02-26	10:06:50	27.042	 98
DATA	0001440	2025-02-26	10:11:50	21.529	 90
DATA	0001441	2025-02-26	10:16:50	125.41	 90
DATA	0001442	2025-02-26	10:21:50	30.171	 86
DATA	0001443	2025-02-26	10:26:50	58.847	112
DATA	0001444	2025-02-26	10:31:50	0.0000	 77
DATA	0001445	2025-02-26	10:36:50	38.206	102
DATA	0001446	2025-02-26	10:41:50	0.0000	 80
DATA	0001447	2025-02-26	10:46:50	89.346	116
DATA	0001448	2025-02-26	10:51:50	25.241	 97
DATA	0001449	2025-02-26	10:56:50	170.85	110
DATA	0001450	2025-02-26	11:01:50	236.35	 91
DATA	0001451	2025-02-26	11:06:50	26.892	105
DATA	0001452	2025-02-26	11:11:50	73.034	 92
DATA	0001453	2025-02-26	11:16:50	29.650	103
DATA	0001454	2025-02-26	11:21:49	35.428	108
DATA	0001455	2025-02-26	11:26:49	160.71	107
DATA	0001456	2025-02-26	11:31:49	20.342	100
DATA	0001457	2025-02-26	11:36:49	18.448	120
DATA	0001458	2025-02-26	11:41:49	37.319	115
DATA	0001459	2025-02-26	11:46:49	97.720	123
DATA	0001460	2025-02-26	11:51:49	120.38	100
DATA	0001461	2025-02-26	11:56:49	23.430	104
DATA	0001462	2025-02-26	12:01:49	13.086	102
DATA	0001463	2025-02-26	12:06:49	15.781	112
DATA	0001464	2025-02-26	12:11:49	17.040	 99
DATA	0001465	2025-02-26	12:16:49	6.2530	109
DATA	0001466	2025-02-26	12:21:49	129.53	110
DATA	0001467	2025-02-26	12:26:49	156.82	118
DATA	0001468	2025-02-26	12:31:49	22.783	115
DATA	0001469	2025-02-26	12:36:49	25.305	114
DATA	0001470	2025-02-26	12:41:49	152.00	 95
DATA	0001471	2025-02-26	12:46:49	0.0000	 93
DATA	0001472	2025-02-26	12:51:49	170.41	103
DATA	0001473	2025-02-26	12:56:49	17.679	126
DATA	0001474	2025-02-26	13:01:49	234.03	100
DATA	0001475	2025-02-26	13:06:49	20.440	104
DATA	0001476	2025-02-26	13:11:49	18.773	117
DATA	0001477	2025-02-26	13:16:48	28.131	111
DATA	0001478	2025-02-26	13:21:48	148.40	110
DATA	0001479	2025-02-26	13:26:48	139.16	119
DATA	0001480	2025-02-26	13:31:48	158.39	113
DATA	0001481	2025-02-26	13:36:48	146.59	118
DATA	0001482	2025-02-26	13:41:48	13.469	113
DATA	0001483	2025-02-26	13:46:48	212.34	108
DATA	0001484	2025-02-26	13:51:48	54.739	121
DATA	0001485	2025-02-26	13:56:48	24.950	119
DATA	0001486	2025-02-26	14:01:48	225.52	107
DATA	0001487	2025-02-26	14:06:48	91.560	118
DATA	0001488	2025-02-26	14:11:48	0.0000	 94
DATA	0001489	2025-02-26	14:16:48	136.57	122
DATA	0001490	2025-02-26	14:21:48	25.543	107
DATA	0001491	2025-02-26	14:26:48	0.0000	 94
DATA	0001492	2025-02-26	14:31:48	25.054	107
DATA	0001493	2025-02-26	14:36:48	0.0000	 97
DATA	0001494	2025-02-26	14:41:48	90.895	125
DATA	0001495	2025-02-26	14:46:48	61.183	119
DATA	0001496	2025-02-26	14:51:48	32.260	110
DATA	0001497	2025-02-26	14:56:48	26.615	123
DATA	0001498	2025-02-26	15:01:48	9.1529	121
DATA	0001499	2025-02-26	15:06:48	11.688	125
DATA	0001500	2025-02-26	15:11:47	5.8810	101
DATA	0001501	2025-02-26	15:16:47	34.094	105
DATA	0001502	2025-02-26	15:21:47	4.6468	110
DATA	0001503	2025-02-26	15:26:47	0.0000	 88
DATA	0001504	2025-02-26	15:31:47	0.0000	 85
DATA	0001505	2025-02-26	15:36:47	9.6932	120
DATA	0001506	2025-02-26	15:41:47	0.0000	 88
DATA	0001507	2025-02-26	15:46:47	28.392	118
DATA	0001508	2025-02-26	15:51:47	9.6606	118
DATA	0001509	2025-02-26	15:56:47	19.285	122
DATA	0001510	2025-02-26	16:01:47	29.170	 99
DATA	0001511	2025-02-26	16:06:47	0.0000	 86
DATA	0001512	2025-02-26	16:11:47	0.0000	 83
DATA	0001513	2025-02-26	16:16:47	0.0000	 89
DATA	0001514	2025-02-26	16:21:47	12.920	100
DATA	0001515	2025-02-26	16:26:47	31.047	107
DATA	0001516	2025-02-26	16:31:47	0.0000	 89
DATA	0001517	2025-02-26	16:36:47	22.808	115
DATA	0001518	2025-02-26	16:41:47	39.214	111
DATA	0001519	2025-02-26	16:46:47	20.637	116
DATA	0001520	2025-02-26	16:51:47	12.493	105
DATA	0001521	2025-02-26	16:56:47	8.7954	125
DATA	0001522	2025-02-26	17:01:47	0.0000	 84
DATA	0001523	2025-02-26	17:06:46	16.737	113
DATA	0001524	2025-02-26	17:11:46	0.0000	 86
DATA	0001525	2025-02-26	17:16:46	25.559	118
DATA	0001526	2025-02-26	17:21:46	0.0000	 89
DATA	0001527	2025-02-26	17:26:46	44.292	116
DATA	0001528	2025-02-26	17:31:46	5.5010	103
DATA	0001529	2025-02-26	17:36:46	23.066	115
DATA	0001530	2025-02-26	17:41:46	0.0000	 86
DATA	0001531	2025-02-26	17:46:46	0.0000	 92
DATA	0001532	2025-02-26	17:51:46	4.0087	108
DATA	0001533	2025-02-26	17:56:46	0.0000	 95
DATA	0001534	2025-02-26	18:01:46	0.0000	 87
DATA	0001535	2025-02-26	18:06:46	0.0000	 93
DATA	0001536	2025-02-26	18:11:46	7.1850	111
DATA	0001537	2025-02-26	18:16:46	16.139	116
DATA	0001538	2025-02-26	18:21:46	0.0000	 93
DATA	0001539	2025-02-26	18:26:46	5.6075	122
DATA	0001540	2025-02-26	18:31:46	0.0000	 87
DATA	0001541	2025-02-26	18:36:46	0.0000	 93
DATA	0001542	2025-02-26	18:41:46	19.284	114
DATA	0001543	2025-02-26	18:46:46	8.0767	124
DATA	0001544	2025-02-26	18:51:46	0.0000	 93
DATA	0001545	2025-02-26	18:56:46	7.0504	115
DATA	0001546	2025-02-26	19:01:45	0.0000	 90
DATA	0001547	2025-02-26	19:06:45	11.778	120
DATA	0001548	2025-02-26	19:11:45	0.21892	163
DATA	0001549	2025-02-26	19:16:45	18.300	111
DATA	0001550	2025-02-26	19:21:45	6.2803	106
DATA	0001551	2025-02-26	19:26:45	19.612	112
DATA	0001552	2025-02-26	19:31:45	4.4534	110
DATA	0001553	2025-02-26	19:36:45	9.5371	121
DATA	0001554	2025-02-26	19:41:45	8.4638	122
DATA	0001555	2025-02-26	19:46:45	5.1062	113
DATA	0001556	2025-02-26	19:51:45	26.188	121
DATA	0001557	2025-02-26	19:56:45	0.0000	102
DATA	0001558	2025-02-26	20:01:45	3.3187	107
DATA	0001559	2025-02-26	20:06:45	27.699	124
DATA	0001560	2025-02-26	20:11:45	0.0000	 79
DATA	0001561	2025-02-26	20:16:45	0.0000	 85
DATA	0001562	2025-02-26	20:21:45	0.0000	 82
DATA	0001563	2025-02-26	20:26:45	11.516	102
DATA	0001564	2025-02-26	20:31:45	0.0000	 85
DATA	0001565	2025-02-26	20:36:45	0.0000	 91
DATA	0001566	2025-02-26	20:41:45	4.7083	110
DATA	0001567	2025-02-26	20:46:45	0.0000	 94
DATA	0001568	2025-02-26	20:51:45	19.787	123
DATA	0001569	2025-02-26	20:56:44	0.0000	 96
DATA	0001570	2025-02-26	21:01:44	0.0000	 79
DATA	0001571	2025-02-26	21:06:44	14.710	 98
DATA	0001572	2025-02-26	21:11:44	25.615	101
DATA	0001573	2025-02-26	21:16:44	15.858	115
DATA	0001574	2025-02-26	21:21:44	17.144	102
DATA	0001575	2025-02-26	21:26:44	16.758	118
DATA	0001576	2025-02-26	21:31:44	16.405	104
DATA	0001577	2025-02-26	21:36:44	0.0000	 94
DATA	0001578	2025-02-26	21:41:44	14.858	117
DATA	0001579	2025-02-26	21:46:44	0.0000	 97
DATA	0001580	2025-02-26	21:51:44	13.213	 95
DATA	0001581	2025-02-26	21:56:44	22.720	104
DATA	0001582	2025-02-26	22:01:44	0.0000	 83
DATA	0001583	2025-02-26	22:06:44	0.0000	 89
DATA	0001584	2025-02-26	22:11:44	13.473	104
DATA	0001585	2025-02-26	22:16:44	0.0000	 92
DATA	0001586	2025-02-26	22:21:44	12.134	100
DATA	0001587	2025-02-26	22:26:44	17.805	116
DATA	0001588	2025-02-26	22:31:44	0.0000	 92
DATA	0001589	2025-02-26	22:36:44	1.3046	112
DATA	0001590	2025-02-26	22:41:44	0.19543	156
DATA	0001591	2025-02-26	22:46:43	6.0367	113
DATA	0001592	2025-02-26	22:51:43	0.0000	 88
DATA	0001593	2025-02-26	22:56:43	0.0000	 94
DATA	0001594	2025-02-26	23:01:43	9.0671	109
DATA	0001595	2025-02-26	23:06:43	13.550	106
DATA	0001596	2025-02-26	23:11:43	4.7999	127
DATA	0001597	2025-02-26	23:16:43	15.100	102
DATA	0001598	2025-02-26	23:21:43	0.44836	165
DATA	0001599	2025-02-26	23:26:43	0.0000	 98
DATA	0001600	2025-02-26	23:31:43	9.6203	 97
DATA	0001601	2025-02-26	23:36:43	5.3686	111
DATA	0001602	2025-02-26	23:41:43	10.810	 90
DATA	0001603	2025-02-26	23:46:43	5.1313	 99
DATA	0001604	2025-02-26	23:51:43	15.760	102
DATA	0001605	2025-02-26	23:56:43	7.1389	117
DATA	0001606	2025-02-27	00:01:43	23.079	 97
DATA	0001607	2025-02-27	00:06:43	0.0000	 82
DATA	0001608	2025-02-27	00:11:43	0.0000	 79
DATA	0001609	2025-02-27	00:16:43	0.60315	148
DATA	0001610	2025-02-27	00:21:43	18.074	 93
DATA	0001611	2025-02-27	00:26:43	4.2074	 96
DATA	0001612	2025-02-27	00:31:43	7.9094	105
DATA	0001613	2025-02-27	00:36:43	11.194	 98
DATA	0001614	2025-02-27	00:41:42	0.0000	 78
DATA	0001615	2025-02-27	00:46:42	8.8684	118
DATA	0001616	2025-02-27	00:51:42	0.0000	 81
DATA	0001617	2025-02-27	00:56:42	17.331	102
DATA	0001618	2025-02-27	01:01:42	8.1120	 91
DATA	0001619	2025-02-27	01:06:42	3.3189	109
DATA	0001620	2025-02-27	01:11:42	0.0000	 73
DATA	0001621	2025-02-27	01:16:42	0.0000	 79
DATA	0001622	2025-02-27	01:21:42	0.0000	 76
DATA	0001623	2025-02-27	01:26:42	22.275	100
DATA	0001624	2025-02-27	01:31:42	1.3448	 99
DATA	0001625	2025-02-27	01:36:42	18.039	106
DATA	0001626	2025-02-27	01:41:42	0.0000	 82
DATA	0001627	2025-02-27	01:46:42	10.781	105
DATA	0001628	2025-02-27	01:51:42	10.666	104
DATA	0001629	2025-02-27	01:56:42	12.528	109
DATA	0001630	2025-02-27	02:01:42	13.288	 96
DATA	0001631	2025-02-27	02:06:42	9.3173	103
DATA	0001632	2025-02-27	02:11:42	6.5251	 96
DATA	0001633	2025-02-27	02:16:42	21.109	 96
DATA	0001634	2025-02-27	02:21:42	10.696	102
DATA	0001635	2025-02-27	02:26:42	3.4296	110
DATA	0001636	2025-02-27	02:31:42	7.7624	109
DATA	0001637	2025-02-27	02:36:41	1.6620	103
DATA	0001638	2025-02-27	02:41:41	9.8860	116
DATA	0001639	2025-02-27	02:46:41	15.078	112
DATA	0001640	2025-02-27	02:51:41	6.9326	105
DATA	0001641	2025-02-27	02:56:41	3.3956	111
DATA	0001642	2025-02-27	03:01:41	11.275	 93
DATA	0001643	2025-02-27	03:06:41	32.410	 93
DATA	0001644	2025-02-27	03:11:41	0.0000	 80
DATA	0001645	2025-02-27	03:16:41	0.0000	 86
DATA	0001646	2025-02-27	03:21:41	0.0000	 83
DATA	0001647	2025-02-27	03:26:41	0.75556	165
DATA	0001648	2025-02-27	03:31:41	0.0000	 86
DATA	0001649	2025-02-27	03:36:41	2.1082	105
DATA	0001650	2025-02-27	03:41:41	7.0402	 93
DATA	0001651	2025-02-27	03:46:41	16.364	106
DATA	0001652	2025-02-27	03:51:41	29.282	106
DATA	0001653	2025-02-27	03:56:41	9.6314	112
DATA	0001654	2025-02-27	04:01:41	5.9358	111
DATA	0001655	2025-02-27	04:06:41	14.077	106
DATA	0001656	2025-02-27	04:11:41	6.0813	102
DATA	0001657	2025-02-27	04:16:41	0.37789	172
DATA	0001658	2025-02-27	04:21:41	0.70949	164
DATA	0001659	2025-02-27	04:26:41	0.0000	 93
DATA	0001660	2025-02-27	04:31:40	28.145	100
DATA	0001661	2025-02-27	04:36:40	0.0000	 86
DATA	0001662	2025-02-27	04:41:40	12.279	104
DATA	0001663	2025-02-27	04:46:40	0.0000	 89
DATA	0001664	2025-02-27	04:51:40	17.007	101
DATA	0001665	2025-02-27	04:56:40	0.0000	 92
DATA	0001666	2025-02-27	05:01:40	6.0753	105
DATA	0001667	2025-02-27	05:06:40	0.0000	 90
DATA	0001668	2025-02-27	05:11:40	4.8669	120
DATA	0001669	2025-02-27	05:16:40	0.0000	 93
DATA	0001670	2025-02-27	05:21:40	0.0000	 81
DATA	0001671	2025-02-27	05:26:40	2.7601	103
DATA	0001672	2025-02-27	05:31:40	0.045935	206
DATA	0001673	2025-02-27	05:36:40	7.8127	115
DATA	0001674	2025-02-27	05:41:40	3.4415	104
DATA	0001675	2025-02-27	05:46:40	15.197	116
DATA	0001676	2025-02-27	05:51:40	17.628	114
DATA	0001677	2025-02-27	05:56:40	6.1953	120
DATA	0001678	2025-02-27	06:01:40	3.0323	 99
DATA	0001679	2025-02-27	06:06:40	19.197	121
DATA	0001680	2025-02-27	06:11:40	0.0000	 82
DATA	0001681	2025-02-27	06:16:40	36.514	107
DATA	0001682	2025-02-27	06:21:39	1.6999	127
DATA	0001683	2025-02-27	06:26:39	4.3658	125
DATA	0001684	2025-02-27	06:31:39	12.644	113
DATA	0001685	2025-02-27	06:36:39	16.193	122
DATA	0001686	2025-02-27	06:41:39	0.0000	 99
DATA	0001687	2025-02-27	06:46:39	0.0000	105
DATA	0001688	2025-02-27	06:51:39	14.196	123
DATA	0001689	2025-02-27	06:56:39	42.998	140
DATA	0001690	2025-02-27	07:01:39	0.0000	 91
DATA	0001691	2025-02-27	07:06:39	25.833	118
DATA	0001692	2025-02-27	07:11:39	19.836	121
DATA	0001693	2025-02-27	07:16:39	0.0000	100
DATA	0001694	2025-02-27	07:21:39	0.0000	 97
DATA	0001695	2025-02-27	07:26:39	0.0000	103
DATA	0001696	2025-02-27	07:31:39	5.3016	115
DATA	0001697	2025-02-27	07:36:39	0.0000	106
DATA	0001698	2025-02-27	07:41:39	0.0000	103
DATA	0001699	2025-02-27	07:46:39	0.0000	109
DATA	0001700	2025-02-27	07:51:39	0.0000	 88
DATA	0001701	2025-02-27	07:56:39	0.0000	 94
DATA	0001702	2025-02-27	08:01:39	17.541	104
DATA	0001703	2025-02-27	08:06:39	9.9281	121
DATA	0001704	2025-02-27	08:11:39	0.0000	 89
DATA	0001705	2025-02-27	08:16:38	25.600	107
DATA	0001706	2025-02-27	08:21:38	24.246	109
DATA	0001707	2025-02-27	08:26:38	8.4425	120
DATA	0001708	2025-02-27	08:31:38	30.697	119
DATA	0001709	2025-02-27	08:36:38	42.202	110
DATA	0001710	2025-02-27	08:41:38	8.4305	108
DATA	0001711	2025-02-27	08:46:38	7.5377	123
DATA	0001712	2025-02-27	08:51:38	21.467	111
DATA	0001713	2025-02-27	08:56:38	0.0000	 97
DATA	0001714	2025-02-27	09:01:38	0.0000	 89
DATA	0001715	2025-02-27	09:06:38	0.0000	 95
DATA	0001716	2025-02-27	09:11:38	19.561	114
DATA	0001717	2025-02-27	09:16:38	23.280	113
DATA	0001718	2025-02-27	09:21:38	31.347	113
DATA	0001719	2025-02-27	09:26:38	31.170	113
DATA	0001720	2025-02-27	09:31:38	56.598	122
DATA	0001721	2025-02-27	09:36:38	68.962	126
DATA	0001722	2025-02-27	09:41:38	24.462	110
DATA	0001723	2025-02-27	09:46:38	25.220	109
DATA	0001724	2025-02-27	09:51:38	61.218	113
DATA	0001725	2025-02-27	09:56:38	30.719	121
DATA	0001726	2025-02-27	10:01:38	146.26	103
DATA	0001727	2025-02-27	10:06:38	137.45	110
DATA	0001728	2025-02-27	10:11:37	30.128	100
DATA	0001729	2025-02-27	10:16:37	84.294	119
DATA	0001730	2025-02-27	10:21:37	37.942	105
DATA	0001731	2025-02-27	10:26:37	31.953	107
DATA	0001732	2025-02-27	10:31:37	77.581	111
DATA	0001733	2025-02-27	10:36:37	72.693	116
DATA	0001734	2025-02-27	10:41:37	62.736	110
DATA	0001735	2025-02-27	10:46:37	150.68	112
DATA	0001736	2025-02-27	10:51:37	40.199	112
DATA	0001737	2025-02-27	10:56:37	112.89	116
DATA	0001738	2025-02-27	11:01:37	30.541	100
DATA	0001739	2025-02-27	11:06:37	161.74	112
DATA	0001740	2025-02-27	11:11:37	23.957	107
DATA	0001741	2025-02-27	11:16:37	113.28	102
DATA	0001742	2025-02-27	11:21:37	22.607	101
DATA	0001743	2025-02-27	11:26:37	106.37	107
DATA	0001744	2025-02-27	11:31:37	36.422	104
DATA	0001745	2025-02-27	11:36:37	21.048	108
DATA	0001746	2025-02-27	11:41:37	21.533	104
DATA	0001747	2025-02-27	11:46:37	105.06	108
DATA	0001748	2025-02-27	11:51:37	0.0000	 93
DATA	0001749	2025-02-27	11:56:37	17.850	120
DATA	0001750	2025-02-27	12:01:36	11.790	 99
DATA	0001751	2025-02-27	12:06:36	99.711	114
DATA	0001752	2025-02-27	12:11:36	19.615	106
DATA	0001753	2025-02-27	12:16:36	35.499	120
DATA	0001754	2025-02-27	12:21:36	144.88	112
DATA	0001755	2025-02-27	12:26:36	27.813	114
DATA	0001756	2025-02-27	12:31:36	26.289	117
DATA	0001757	2025-02-27	12:36:36	114.53	110
DATA	0001758	2025-02-27	12:41:36	19.880	119
DATA	0001759	2025-02-27	12:46:36	200.37	111
DATA	0001760	2025-02-27	12:51:36	158.01	102
DATA	0001761	2025-02-27	12:56:36	21.443	107
DATA	0001762	2025-02-27	13:01:36	19.578	115
DATA	0001763	2025-02-27	13:06:36	15.414	106
DATA	0001764	2025-02-27	13:11:36	37.292	111
DATA	0001765	2025-02-27	13:16:36	44.274	115
DATA	0001766	2025-02-27	13:21:36	126.56	111
DATA	0001767	2025-02-27	13:26:36	0.0000	 97
DATA	0001768	2025-02-27	13:31:36	24.296	117
DATA	0001769	2025-02-27	13:36:36	0.0000	100
DATA	0001770	2025-02-27	13:41:36	83.065	110
DATA	0001771	2025-02-27	13:46:36	9.7862	126
DATA	0001772	2025-02-27	13:51:36	36.700	107
DATA	0001773	2025-02-27	13:56:35	26.001	105
DATA	0001774	2025-02-27	14:01:35	153.75	109
DATA	0001775	2025-02-27	14:06:35	11.202	100
DATA	0001776	2025-02-27	14:11:35	30.716	108
DATA	0001777	2025-02-27	14:16:35	0.0000	 97
DATA	0001778	2025-02-27	14:21:35	22.886	120
DATA	0001779	2025-02-27	14:26:35	25.030	110
DATA	0001780	2025-02-27	14:31:35	0.0000	 88
DATA	0001781	2025-02-27	14:36:35	32.306	108
DATA	0001782	2025-02-27	14:41:35	33.778	119
DATA	0001783	2025-02-27	14:46:35	25.461	115
DATA	0001784	2025-02-27	14:51:35	17.443	113
DATA	0001785	2025-02-27	14:56:35	12.691	119
DATA	0001786	2025-02-27	15:01:35	11.590	108
DATA	0001787	2025-02-27	15:06:35	9.4124	118
DATA	0001788	2025-02-27	15:11:35	54.657	122
DATA	0001789	2025-02-27	15:16:35	7.0907	124
DATA	0001790	2025-02-27	15:21:35	136.95	113
DATA	0001791	2025-02-27	15:26:35	5.2908	119
DATA	0001792	2025-02-27	15:31:35	27.352	111
DATA	0001793	2025-02-27	15:36:35	1.7522	115
DATA	0001794	2025-02-27	15:41:35	26.224	111
DATA	0001795	2025-02-27	15:46:35	40.342	114
DATA	0001796	2025-02-27	15:51:34	40.948	122
DATA	0001797	2025-02-27	15:56:34	5.9258	132
DATA	0001798	2025-02-27	16:01:34	27.151	111
DATA	0001799	2025-02-27	16:06:34	11.737	120
DATA	0001800	2025-02-27	16:11:34	10.229	 94
DATA	0001801	2025-02-27	16:16:34	9.7303	108
DATA	0001802	2025-02-27	16:21:34	15.476	106
DATA	0001803	2025-02-27	16:26:34	0.0000	 89
DATA	0001804	2025-02-27	16:31:34	0.0000	 86
DATA	0001805	2025-02-27	16:36:34	0.0000	 92
DATA	0001806	2025-02-27	16:41:34	24.336	107
DATA	0001807	2025-02-27	16:46:34	12.211	102
DATA	0001808	2025-02-27	16:51:34	19.266	116
DATA	0001809	2025-02-27	16:56:34	11.009	109
DATA	0001810	2025-02-27	17:01:34	22.224	 93
DATA	0001811	2025-02-27	17:06:34	0.0000	 87
DATA	0001812	2025-02-27	17:11:34	24.054	 99
DATA	0001813	2025-02-27	17:16:34	19.282	112
DATA	0001814	2025-02-27	17:21:34	19.121	101
DATA	0001815	2025-02-27	17:26:34	0.0000	 93
DATA	0001816	2025-02-27	17:31:34	0.0000	 90
DATA	0001817	2025-02-27	17:36:34	0.0000	 96
DATA	0001818	2025-02-27	17:41:34	14.973	117
DATA	0001819	2025-02-27	17:46:33	11.521	108
DATA	0001820	2025-02-27	17:51:33	0.0000	 86
DATA	0001821	2025-02-27	17:56:33	0.0000	 92
DATA	0001822	2025-02-27	18:01:33	8.0405	101
DATA	0001823	2025-02-27	18:06:33	15.971	113
DATA	0001824	2025-02-27	18:11:33	3.1563	105
DATA	0001825	2025-02-27	18:16:33	16.723	112
DATA	0001826	2025-02-27	18:21:33	0.0000	 90
DATA	0001827	2025-02-27	18:26:33	8.4189	126
DATA	0001828	2025-02-27	18:31:33	0.0000	 93
DATA	0001829	2025-02-27	18:36:33	0.0000	 99
DATA	0001830	2025-02-27	18:41:33	10.342	 97
DATA	0001831	2025-02-27	18:46:33	0.0000	 93
DATA	0001832	2025-02-27	18:51:33	0.0000	 90
DATA	0001833	2025-02-27	18:56:33	11.116	106
DATA	0001834	2025-02-27	19:01:33	2.6007	103
DATA	0001835	2025-02-27	19:06:33	0.0000	 94
DATA	0001836	2025-02-27	19:11:33	1.1815	107
DATA	0001837	2025-02-27	19:16:33	8.9935	131
DATA	0001838	2025-02-27	19:21:33	0.0000	 94
DATA	0001839	2025-02-27	19:26:33	0.0000	100
DATA	0001840	2025-02-27	19:31:33	5.4753	112
DATA	0001841	2025-02-27	19:36:33	0.0000	 94
DATA	0001842	2025-02-27	19:41:32	0.0000	 90
DATA	0001843	2025-02-27	19:46:32	12.420	105
DATA	0001844	2025-02-27	19:51:32	10.139	107
DATA	0001845	2025-02-27	19:56:32	15.902	116
DATA	0001846	2025-02-27	20:01:32	10.010	 84
DATA	0001847	2025-02-27	20:06:32	20.864	108
DATA	0001848	2025-02-27	20:11:32	28.914	109
DATA	0001849	2025-02-27	20:16:32	13.408	107
DATA	0001850	2025-02-27	20:21:32	2.0118	 91
DATA	0001851	2025-02-27	20:26:32	0.66925	161
DATA	0001852	2025-02-27	20:31:32	5.0760	100
DATA	0001853	2025-02-27	20:36:32	18.791	114
DATA	0001854	2025-02-27	20:41:32	20.069	102
DATA	0001855	2025-02-27	20:46:32	0.0000	 91
DATA	0001856	2025-02-27	20:51:32	25.468	113
DATA	0001857	2025-02-27	20:56:32	20.471	108
DATA	0001858	2025-02-27	21:01:32	0.0000	 86
DATA	0001859	2025-02-27	21:06:32	0.0000	 92
DATA	0001860	2025-02-27	21:11:32	6.2838	107
DATA	0001861	2025-02-27	21:16:32	0.0000	 86
DATA	0001862	2025-02-27	21:21:32	16.445	103
DATA	0001863	2025-02-27	21:26:32	17.032	102
DATA	0001864	2025-02-27	21:31:32	0.0000	 86
DATA	0001865	2025-02-27	21:36:31	0.0000	 91
DATA	0001866	2025-02-27	21:41:31	0.0000	 88
DATA	0001867	2025-02-27	21:46:31	7.0994	123
DATA	0001868	2025-02-27	21:51:31	25.529	114
DATA	0001869	2025-02-27	21:56:31	0.0000	 97
DATA	0001870	2025-02-27	22:01:31	15.350	 94
DATA	0001871	2025-02-27	22:06:31	0.0000	 86
DATA	0001872	2025-02-27	22:11:31	0.0000	 83
DATA	0001873	2025-02-27	22:16:31	14.319	107
DATA	0001874	2025-02-27	22:21:31	7.6928	118
DATA	0001875	2025-02-27	22:26:31	27.687	122
DATA	0001876	2025-02-27	22:31:31	20.823	104
DATA	0001877	2025-02-27	22:36:31	10.231	102
DATA	0001878	2025-02-27	22:41:31	12.398	115
DATA	0001879	2025-02-27	22:46:31	0.0000	 98
DATA	0001880	2025-02-27	22:51:31	0.0000	 86
DATA	0001881	2025-02-27	22:56:31	0.0000	 92
DATA	0001882	2025-02-27	23:01:31	18.269	110
DATA	0001883	2025-02-27	23:06:31	20.280	102
DATA	0001884	2025-02-27	23:11:31	5.6383	112
DATA	0001885	2025-02-27	23:16:31	27.728	119
